Start,Peak,Stop,Trough,Max_Envelope_Amp,Duration_ms,Spike Times (s),Cluster IDs,Unique_Cluster_IDs,Sorted_Cluster_IDs
537.9644,537.986,537.9976,537.986,4.321050643920898,33.2,"[537.9645, 537.9651666666666, 537.9657333333333, 537.9661, 537.9670333333333, 537.9679666666667, 537.9687, 537.9695333333333, 537.9705, 537.9713333333333, 537.9715, 537.9716666666667, 537.9717, 537.9721, 537.9723, 537.9726, 537.9733, 537.9737, 537.9741666666666, 537.9756666666667, 537.9765666666667, 537.9769666666666, 537.977, 537.9770333333333, 537.9778333333334, 537.9779, 537.9779333333333, 537.978, 537.9784, 537.9796666666666, 537.9801333333334, 537.9801666666667, 537.9810666666667, 537.9816666666667, 537.9825, 537.9835, 537.9836333333334, 537.9838333333333, 537.9839, 537.9841333333334, 537.9848, 537.9857, 537.9867333333333, 537.9870333333333, 537.9880333333333, 537.9880666666667, 537.9885333333333, 537.9889333333333, 537.9893666666667, 537.9897, 537.9901, 537.9916333333333, 537.9916333333333, 537.9917, 537.9918, 537.9920666666667, 537.9921333333333, 537.9932333333334, 537.9941666666666, 537.9947333333333, 537.9951, 537.9952333333333, 537.9967333333333]","[179, 196, 70, 67, 85, 212, 170, 145, 101, 216, 16, 5, 70, 60, 107, 85, 237, 117, 67, 69, 236, 16, 85, 67, 172, 63, 19, 101, 174, 153, 117, 14, 56, 64, 138, 60, 16, 67, 216, 166, 85, 113, 3, 101, 85, 16, 64, 14, 98, 119, 216, 87, 10, 191, 85, 237, 67, 66, 60, 65, 119, 101, 13]","[179, 196, 70, 67, 85, 212, 170, 145, 101, 216, 16, 5, 60, 107, 237, 117, 69, 236, 172, 63, 19, 174, 153, 14, 56, 64, 138, 166, 113, 3, 98, 119, 87, 10, 191, 66, 65, 13]","[3, 5, 10, 13, 14, 16, 19, 56, 60, 63, 64, 65, 66, 67, 69, 70, 85, 87, 98, 101, 107, 113, 117, 119, 138, 145, 153, 166, 170, 172, 174, 179, 191, 196, 212, 216, 236, 237]"
540.5748,540.5836,540.598,540.5836,9.794095993041992,23.2,"[540.5751666666666, 540.5766333333333, 540.5766666666667, 540.5773, 540.5774333333334, 540.5778, 540.5784, 540.5784666666667, 540.5785, 540.5785666666667, 540.5787, 540.5788666666666, 540.5790666666667, 540.5794333333333, 540.5798333333333, 540.5805, 540.5809, 540.5811666666667, 540.5819666666666, 540.5824666666666, 540.5828333333334, 540.5831333333333, 540.584, 540.5840333333333, 540.5844666666667, 540.5847333333334, 540.5849666666667, 540.5851666666666, 540.5854666666667, 540.5854666666667, 540.5856, 540.5857666666667, 540.5858666666667, 540.5858666666667, 540.586, 540.5861, 540.5865, 540.5867, 540.5867, 540.5868666666667, 540.5871666666667, 540.5872333333333, 540.5879333333334, 540.5879666666667, 540.5883, 540.5885, 540.5887666666666, 540.5895666666667, 540.5896, 540.5899666666667, 540.5906, 540.5936333333333, 540.5949, 540.5950666666666, 540.5967666666667, 540.5976]","[60, 85, 67, 198, 132, 196, 60, 188, 38, 237, 5, 85, 122, 99, 13, 63, 107, 5, 67, 13, 60, 118, 81, 85, 67, 132, 16, 197, 64, 11, 107, 5, 117, 64, 107, 113, 14, 78, 132, 85, 37, 5, 107, 3, 106, 7, 98, 5, 78, 113, 60, 138, 85, 52, 119, 60]","[60, 85, 67, 198, 132, 196, 188, 38, 237, 5, 122, 99, 13, 63, 107, 118, 81, 16, 197, 64, 11, 117, 113, 14, 78, 37, 3, 106, 7, 98, 138, 52, 119]","[3, 5, 7, 11, 13, 14, 16, 37, 38, 52, 60, 63, 64, 67, 78, 81, 85, 98, 99, 106, 107, 113, 117, 118, 119, 122, 132, 138, 188, 196, 197, 198, 237]"
541.2808,541.2932,541.3092,541.2932,4.161191463470459,28.4,"[541.2828, 541.2843666666666, 541.2845333333333, 541.2845333333333, 541.2850333333333, 541.2861666666666, 541.2867666666667, 541.2886, 541.2894666666666, 541.2908333333334, 541.2913, 541.2915333333333, 541.2916, 541.2923666666667, 541.2934333333334, 541.2935, 541.2939, 541.2952666666666, 541.2969666666667, 541.297, 541.2971666666666, 541.2972333333333, 541.2972333333333, 541.3026, 541.3042666666666, 541.3046333333333, 541.3051666666667, 541.3055333333333, 541.3057, 541.3064666666667, 541.3085]","[64, 52, 216, 196, 237, 0, 85, 67, 222, 13, 69, 55, 197, 237, 87, 191, 113, 67, 11, 196, 87, 191, 85, 67, 0, 119, 212, 85, 60, 174, 119]","[64, 52, 216, 196, 237, 0, 85, 67, 222, 13, 69, 55, 197, 87, 191, 113, 11, 119, 212, 60, 174]","[0, 11, 13, 52, 55, 60, 64, 67, 69, 85, 87, 113, 119, 174, 191, 196, 197, 212, 216, 222, 237]"
541.9228,541.9836,541.9956,541.9836,7.806430339813232,72.8,"[541.9233666666667, 541.9237, 541.9238666666666, 541.9241666666667, 541.9245333333333, 541.9268666666667, 541.9276, 541.9277333333333, 541.9283666666666, 541.929, 541.9293666666666, 541.9304666666667, 541.9305666666667, 541.9314666666667, 541.9315333333333, 541.9319, 541.9323, 541.9327333333333, 541.9327666666667, 541.9338, 541.9340333333333, 541.935, 541.9359666666667, 541.936, 541.9362666666667, 541.9364333333333, 541.9380666666667, 541.9397, 541.9403333333333, 541.9409333333333, 541.9411666666666, 541.9417, 541.9421333333333, 541.9422666666667, 541.9424666666666, 541.9431, 541.9439666666667, 541.9449666666667, 541.9475333333334, 541.9479333333334, 541.9488666666666, 541.9495666666667, 541.9498666666667, 541.9504666666667, 541.9512666666667, 541.9515666666666, 541.9515666666666, 541.9517666666667, 541.9520333333334, 541.9550666666667, 541.9552, 541.9552666666667, 541.9553666666667, 541.9554, 541.9555666666666, 541.9555666666666, 541.9562666666667, 541.9567666666667, 541.9571333333333, 541.9575, 541.9588333333334, 541.9592333333334, 541.9594666666667, 541.9611333333334, 541.9616, 541.9617, 541.9621333333333, 541.9622, 541.9624333333334, 541.9625, 541.9630333333333, 541.9635666666667, 541.9636666666667, 541.9640666666667, 541.9641333333333, 541.9645, 541.9645333333333, 541.9646, 541.9647, 541.9647666666667, 541.9647666666667, 541.9651333333334, 541.9652333333333, 541.9657, 541.9660333333334, 541.9662666666667, 541.9665333333334, 541.9669666666666, 541.9675333333333, 541.9678666666666, 541.9684666666667, 541.9688, 541.9689666666667, 541.9693333333333, 541.9695, 541.9701333333334, 541.9703666666667, 541.9713, 541.9722333333333, 541.9730333333333, 541.9731333333333, 541.9739666666667, 541.9746666666666, 541.9755333333334, 541.9765, 541.9765, 541.9767333333333, 541.9768666666666, 541.9777333333334, 541.9788, 541.9822333333333, 541.9825666666667, 541.9827, 541.9828333333334, 541.9831333333333, 541.9832666666666, 541.9837333333334, 541.9840333333333, 541.9841666666666, 541.9845666666666, 541.9850333333334, 541.9874666666667, 541.9881333333333, 541.9884333333333, 541.9885333333333, 541.9885666666667, 541.9909666666666, 541.9911333333333, 541.9915666666667, 541.9924333333333, 541.9925, 541.9931, 541.9932, 541.9932, 541.9955333333334]","[63, 85, 67, 145, 60, 188, 67, 98, 69, 188, 3, 16, 119, 85, 10, 67, 113, 72, 235, 5, 188, 3, 85, 16, 72, 70, 60, 188, 226, 85, 67, 39, 11, 16, 101, 118, 60, 85, 3, 138, 67, 56, 188, 16, 85, 151, 113, 91, 117, 102, 150, 13, 196, 67, 63, 55, 16, 60, 153, 85, 38, 1, 67, 101, 118, 106, 85, 67, 152, 60, 50, 170, 16, 108, 63, 0, 85, 60, 13, 66, 233, 94, 67, 57, 196, 5, 56, 138, 16, 196, 69, 67, 63, 41, 188, 11, 85, 67, 16, 60, 85, 113, 67, 101, 170, 107, 107, 196, 16, 117, 101, 212, 16, 67, 85, 174, 113, 60, 39, 153, 223, 67, 16, 138, 170, 85, 101, 64, 3, 60, 67, 16, 85, 1, 67]","[63, 85, 67, 145, 60, 188, 98, 69, 3, 16, 119, 10, 113, 72, 235, 5, 70, 226, 39, 11, 101, 118, 138, 56, 151, 91, 117, 102, 150, 13, 196, 55, 153, 38, 1, 106, 152, 50, 170, 108, 0, 66, 233, 94, 57, 41, 107, 212, 174, 223, 64]","[0, 1, 3, 5, 10, 11, 13, 16, 38, 39, 41, 50, 55, 56, 57, 60, 63, 64, 66, 67, 69, 70, 72, 85, 91, 94, 98, 101, 102, 106, 107, 108, 113, 117, 118, 119, 138, 145, 150, 151, 152, 153, 170, 174, 188, 196, 212, 223, 226, 233, 235]"
542.0556,542.0888,542.0956,542.0888,5.473886013031006,40.0,"[542.0558333333333, 542.0562666666667, 542.0569333333333, 542.0575333333334, 542.0578, 542.0585333333333, 542.0586, 542.0596, 542.0600333333333, 542.0608666666667, 542.0619333333333, 542.0620666666666, 542.0621666666667, 542.0623, 542.0626666666667, 542.0633, 542.0638, 542.0638333333334, 542.0640333333333, 542.0641, 542.0641333333333, 542.0643, 542.0647333333334, 542.0647333333334, 542.0655, 542.066, 542.066, 542.0660333333333, 542.0661666666666, 542.0663, 542.0679, 542.0682, 542.0682, 542.0685, 542.0689666666667, 542.0692666666666, 542.0694666666667, 542.0698333333333, 542.0702, 542.0702333333334, 542.0703666666667, 542.0707333333334, 542.0712, 542.0715, 542.0722333333333, 542.0723333333333, 542.0741333333333, 542.0749666666667, 542.0752, 542.0759, 542.0763, 542.0763333333333, 542.0766333333333, 542.0767666666667, 542.0787, 542.0788, 542.0790333333333, 542.0792, 542.0793333333334, 542.0795, 542.0799333333333, 542.08, 542.0806333333334, 542.0807, 542.0811, 542.0811333333334, 542.0819, 542.082, 542.0822666666667, 542.0825666666667, 542.0831333333333, 542.0831666666667, 542.0835, 542.0837666666666, 542.0838, 542.0839666666667, 542.0844333333333, 542.0847666666666, 542.0852666666667, 542.0853, 542.0860666666666, 542.0861666666667, 542.0863, 542.0863333333333, 542.0864333333334, 542.0864666666666, 542.0866666666667, 542.0870666666667, 542.0874333333334, 542.0876, 542.0883333333334, 542.0886666666667, 542.0887666666666, 542.0900333333333, 542.0905666666666, 542.0907333333333, 542.0910333333334, 542.0913, 542.0915666666667, 542.0915666666667, 542.0919, 542.0929666666667, 542.0934666666667, 542.0937666666666, 542.0941333333334, 542.0948333333333, 542.0951]","[224, 13, 119, 85, 196, 39, 57, 54, 5, 5, 101, 85, 98, 145, 67, 13, 110, 197, 152, 93, 123, 145, 85, 1, 113, 13, 63, 108, 151, 101, 0, 102, 37, 85, 105, 67, 106, 226, 16, 60, 69, 117, 188, 152, 64, 93, 85, 69, 67, 174, 63, 16, 14, 94, 100, 93, 188, 101, 119, 85, 179, 7, 118, 60, 55, 52, 16, 113, 80, 67, 69, 153, 5, 5, 11, 145, 185, 138, 85, 5, 109, 5, 170, 63, 16, 145, 94, 210, 60, 99, 67, 223, 162, 117, 179, 85, 81, 11, 226, 101, 5, 63, 101, 101, 10, 60, 16]","[224, 13, 119, 85, 196, 39, 57, 54, 5, 101, 98, 145, 67, 110, 197, 152, 93, 123, 1, 113, 63, 108, 151, 0, 102, 37, 105, 106, 226, 16, 60, 69, 117, 188, 64, 174, 14, 94, 100, 179, 7, 118, 55, 52, 80, 153, 11, 185, 138, 109, 170, 210, 99, 223, 162, 81, 10]","[0, 1, 5, 7, 10, 11, 13, 14, 16, 37, 39, 52, 54, 55, 57, 60, 63, 64, 67, 69, 80, 81, 85, 93, 94, 98, 99, 100, 101, 102, 105, 106, 108, 109, 110, 113, 117, 118, 119, 123, 138, 145, 151, 152, 153, 162, 170, 174, 179, 185, 188, 196, 197, 210, 223, 224, 226]"
542.5088,542.522,542.5392,542.522,8.176213264465332,30.4,"[542.509, 542.509, 542.5095666666666, 542.5110666666667, 542.5118666666667, 542.5121, 542.5123666666667, 542.5127, 542.5128333333333, 542.514, 542.5140333333334, 542.5141333333333, 542.5144666666666, 542.5146, 542.5149333333334, 542.5152333333333, 542.5157333333333, 542.5158, 542.5160333333333, 542.5162333333334, 542.5168, 542.5171, 542.5173, 542.5173666666667, 542.5175, 542.5187333333333, 542.5193333333333, 542.5194, 542.5194333333334, 542.5195, 542.5198666666666, 542.5198666666666, 542.5203333333334, 542.5211, 542.5211333333333, 542.5211666666667, 542.5217666666666, 542.5225333333333, 542.5227333333333, 542.5232333333333, 542.5236, 542.5236666666667, 542.5239666666666, 542.5240333333334, 542.5251666666667, 542.5254333333334, 542.5260666666667, 542.5262333333334, 542.5279666666667, 542.5283666666667, 542.5288333333333, 542.5292333333333, 542.5296666666667, 542.5297, 542.5302333333333, 542.5302333333333, 542.5309333333333, 542.5310666666667, 542.5314, 542.5324, 542.5326666666666, 542.5329333333333, 542.5331, 542.5336666666667, 542.5348, 542.5351666666667, 542.5376, 542.5386333333333]","[67, 117, 54, 195, 5, 64, 85, 56, 40, 67, 102, 16, 196, 63, 145, 226, 101, 64, 13, 222, 179, 85, 113, 67, 197, 152, 106, 16, 55, 63, 197, 41, 10, 60, 85, 13, 119, 67, 106, 16, 222, 153, 85, 170, 197, 101, 54, 188, 107, 3, 67, 38, 13, 85, 16, 96, 152, 10, 40, 106, 226, 56, 212, 85, 67, 69, 101, 196]","[67, 117, 54, 195, 5, 64, 85, 56, 40, 102, 16, 196, 63, 145, 226, 101, 13, 222, 179, 113, 197, 152, 106, 55, 41, 10, 60, 119, 153, 170, 188, 107, 3, 38, 96, 212, 69]","[3, 5, 10, 13, 16, 38, 40, 41, 54, 55, 56, 60, 63, 64, 67, 69, 85, 96, 101, 102, 106, 107, 113, 117, 119, 145, 152, 153, 170, 179, 188, 195, 196, 197, 212, 222, 226]"
542.8616,542.8712,542.9068,542.8712,7.718279838562012,45.2,"[542.8628, 542.8629666666667, 542.8632333333334, 542.8642666666667, 542.8646, 542.8651333333333, 542.8653333333333, 542.8658, 542.8658333333333, 542.8661, 542.8664666666666, 542.8664666666666, 542.8667333333333, 542.8669, 542.8670333333333, 542.8670666666667, 542.8673666666666, 542.8679333333333, 542.8680333333333, 542.8684333333333, 542.8687333333334, 542.8688333333333, 542.8693, 542.8704333333334, 542.8711333333333, 542.8715, 542.8718666666666, 542.8721333333333, 542.8721666666667, 542.8723333333334, 542.8731666666666, 542.8734666666667, 542.8738666666667, 542.8743333333333, 542.8757666666667, 542.8763, 542.8767333333333, 542.8767666666666, 542.8767666666666, 542.8768, 542.8770666666667, 542.8773666666667, 542.8775666666667, 542.8777333333334, 542.8778666666667, 542.8793, 542.8797333333333, 542.8799, 542.8799, 542.8806333333333, 542.8823, 542.8825, 542.8828333333333, 542.883, 542.8831333333334, 542.8836666666666, 542.8837666666667, 542.884, 542.8844, 542.8848666666667, 542.8851666666667, 542.8852666666667, 542.8853333333333, 542.8858666666666, 542.8860666666667, 542.8861333333333, 542.8862666666666, 542.8862666666666, 542.8867333333334, 542.8870333333333, 542.8896333333333, 542.8898666666666, 542.8906333333333, 542.8908666666666, 542.8909, 542.8915, 542.8917666666666, 542.8918333333334, 542.8920666666667, 542.8923666666667, 542.8925, 542.8925, 542.8925666666667, 542.8930333333333, 542.8932666666667, 542.894, 542.8942333333333, 542.8952666666667, 542.8953, 542.8958333333334, 542.8966, 542.8970333333333, 542.8975333333333, 542.8976666666666, 542.898, 542.8988333333333, 542.8996, 542.9007333333333, 542.9008666666666, 542.9010333333333, 542.9017666666666, 542.9021333333334, 542.9021666666666, 542.9029333333333, 542.9031, 542.9039, 542.9045666666667, 542.9050333333333, 542.9050666666667, 542.9060333333333]","[85, 5, 117, 16, 1, 237, 11, 67, 179, 85, 54, 140, 222, 60, 174, 188, 69, 220, 98, 119, 237, 85, 67, 153, 64, 179, 3, 63, 222, 118, 119, 67, 38, 85, 153, 188, 179, 107, 117, 41, 3, 13, 222, 67, 60, 63, 85, 179, 174, 64, 237, 119, 11, 196, 5, 85, 98, 212, 55, 16, 107, 60, 237, 67, 85, 196, 63, 108, 14, 96, 173, 63, 0, 56, 85, 67, 174, 152, 105, 107, 41, 60, 64, 94, 13, 107, 108, 99, 13, 55, 67, 85, 14, 222, 54, 196, 138, 96, 85, 67, 63, 92, 60, 16, 14, 222, 85, 38, 10, 60]","[85, 5, 117, 16, 1, 237, 11, 67, 179, 54, 140, 222, 60, 174, 188, 69, 220, 98, 119, 153, 64, 3, 63, 118, 38, 107, 41, 13, 196, 212, 55, 108, 14, 96, 173, 0, 56, 152, 105, 94, 99, 138, 92, 10]","[0, 1, 3, 5, 10, 11, 13, 14, 16, 38, 41, 54, 55, 56, 60, 63, 64, 67, 69, 85, 92, 94, 96, 98, 99, 105, 107, 108, 117, 118, 119, 138, 140, 152, 153, 173, 174, 179, 188, 196, 212, 220, 222, 237]"
544.1648,544.174,544.2068,544.174,6.811647891998291,42.0,"[544.1650666666667, 544.1650666666667, 544.1657333333334, 544.1668, 544.1674, 544.1675, 544.1681333333333, 544.1684666666666, 544.1689, 544.1692666666667, 544.17, 544.1705333333333, 544.1705666666667, 544.1707333333334, 544.171, 544.1715, 544.1716666666666, 544.1722, 544.1726666666667, 544.1733, 544.1760666666667, 544.1765666666666, 544.1767333333333, 544.1768, 544.1768666666667, 544.1770666666666, 544.1774666666666, 544.178, 544.1781333333333, 544.1782, 544.1785, 544.1793, 544.1813, 544.1829333333334, 544.1838333333334, 544.1840666666667, 544.1845333333333, 544.1850333333333, 544.1850666666667, 544.1854333333333, 544.1855666666667, 544.1857, 544.1858333333333, 544.1858333333333, 544.1861666666666, 544.1865, 544.1891, 544.1891666666667, 544.1922333333333, 544.1925333333334, 544.1925666666667, 544.1926333333333, 544.1928666666666, 544.1928666666666, 544.1932333333333, 544.1943333333334, 544.1949333333333, 544.1949666666667, 544.1954333333333, 544.1956666666666, 544.1958, 544.1960666666666, 544.1965, 544.1983, 544.1983333333334, 544.1999333333333, 544.2002333333334, 544.2002333333334, 544.2005666666666, 544.2006666666666, 544.2007, 544.201, 544.2023666666666, 544.2025333333333, 544.203, 544.2030666666667, 544.2036, 544.2053666666667, 544.2054666666667, 544.2056333333334, 544.2061333333334, 544.2061333333334, 544.2064666666666]","[64, 60, 85, 132, 38, 101, 67, 69, 101, 113, 60, 69, 67, 64, 5, 16, 99, 85, 10, 150, 212, 64, 13, 101, 152, 101, 60, 11, 85, 67, 106, 174, 5, 101, 39, 5, 195, 39, 38, 67, 11, 60, 85, 233, 113, 16, 179, 7, 67, 117, 85, 228, 179, 106, 107, 54, 93, 60, 16, 117, 64, 81, 85, 98, 64, 38, 71, 196, 3, 226, 11, 93, 67, 69, 119, 43, 174, 16, 52, 63, 5, 60, 85]","[64, 60, 85, 132, 38, 101, 67, 69, 113, 5, 16, 99, 10, 150, 212, 13, 152, 11, 106, 174, 39, 195, 233, 179, 7, 117, 228, 107, 54, 93, 81, 98, 71, 196, 3, 226, 119, 43, 52, 63]","[3, 5, 7, 10, 11, 13, 16, 38, 39, 43, 52, 54, 60, 63, 64, 67, 69, 71, 81, 85, 93, 98, 99, 101, 106, 107, 113, 117, 119, 132, 150, 152, 174, 179, 195, 196, 212, 226, 228, 233]"
544.7392,544.7472,544.7776,544.7472,7.348309516906738,38.4,"[544.7400333333334, 544.7400666666666, 544.7407, 544.7409, 544.7409333333334, 544.7409333333334, 544.7409666666666, 544.7412, 544.7415, 544.7418666666666, 544.7419333333333, 544.7419666666667, 544.7423333333334, 544.7425666666667, 544.7427666666666, 544.743, 544.7446, 544.7449666666666, 544.7450666666666, 544.7454333333334, 544.7455333333334, 544.7466666666667, 544.747, 544.7473666666667, 544.7476333333333, 544.7479333333333, 544.7482, 544.7487666666667, 544.749, 544.749, 544.7491, 544.7496666666667, 544.7500333333334, 544.7506333333333, 544.7537333333333, 544.755, 544.7558, 544.7562666666666, 544.7567333333334, 544.7567333333334, 544.7567666666666, 544.7569333333333, 544.7575666666667, 544.7607333333333, 544.7613333333334, 544.7616666666667, 544.7617333333334, 544.7617333333334, 544.7621, 544.7621666666666, 544.7627666666667, 544.7629666666667, 544.7636333333334, 544.7641333333333, 544.7641666666667, 544.7645, 544.7653666666666, 544.767, 544.7682666666667, 544.7684, 544.7684666666667, 544.7686333333334, 544.7687666666667, 544.7689333333333, 544.7702, 544.7702666666667, 544.7703666666666, 544.7704333333334, 544.7705666666667, 544.7706666666667, 544.7708, 544.7712333333334, 544.7731333333334, 544.7732666666667, 544.7734, 544.7736666666667, 544.7736666666667, 544.7742666666667, 544.7743333333333, 544.7744, 544.7753666666666, 544.7763333333334, 544.7772333333334, 544.7772666666667, 544.7774, 544.7774333333333]","[64, 57, 3, 85, 150, 218, 222, 14, 56, 11, 67, 212, 237, 98, 60, 38, 100, 67, 16, 237, 14, 11, 172, 3, 40, 106, 60, 85, 16, 3, 196, 96, 67, 209, 174, 119, 14, 16, 85, 122, 196, 3, 60, 67, 16, 94, 117, 106, 196, 200, 14, 10, 37, 60, 145, 3, 197, 67, 85, 145, 60, 5, 119, 57, 3, 226, 14, 39, 64, 107, 57, 13, 237, 3, 94, 16, 63, 60, 85, 117, 109, 67, 11, 81, 7, 196]","[64, 57, 3, 85, 150, 218, 222, 14, 56, 11, 67, 212, 237, 98, 60, 38, 100, 16, 172, 40, 106, 196, 96, 209, 174, 119, 122, 94, 117, 200, 10, 37, 145, 197, 5, 226, 39, 107, 13, 63, 109, 81, 7]","[3, 5, 7, 10, 11, 13, 14, 16, 37, 38, 39, 40, 56, 57, 60, 63, 64, 67, 81, 85, 94, 96, 98, 100, 106, 107, 109, 117, 119, 122, 145, 150, 172, 174, 196, 197, 200, 209, 212, 218, 222, 226, 237]"
546.7416,546.748,546.7696,546.748,2.783432006835937,28.0,"[546.7423, 546.7426, 546.7430666666667, 546.7433666666667, 546.7439666666667, 546.7440666666666, 546.7441333333334, 546.7441333333334, 546.7452, 546.7455333333334, 546.7456666666667, 546.7472, 546.7472666666666, 546.7492333333333, 546.7492666666667, 546.7494, 546.7498, 546.7506666666667, 546.7506666666667, 546.7507, 546.7508666666666, 546.7515, 546.7517, 546.7521, 546.7523666666667, 546.7529666666667, 546.7541666666667, 546.7543333333333, 546.7549666666666, 546.7568666666666, 546.7579666666667, 546.7579666666667, 546.758, 546.7580666666667, 546.7581666666666, 546.7598333333333, 546.7598666666667, 546.7600333333334, 546.7604, 546.7606333333333, 546.7611, 546.7611, 546.7615, 546.7618, 546.7618, 546.7620333333333, 546.7627666666667, 546.7646, 546.7648333333333, 546.7650666666667, 546.7650666666667, 546.7656, 546.7656666666667, 546.7660333333333, 546.7662, 546.7668666666667, 546.7672666666666, 546.7677, 546.7683333333333, 546.7684, 546.7688, 546.7689333333333]","[119, 85, 3, 98, 168, 72, 235, 228, 63, 174, 67, 16, 85, 72, 235, 67, 3, 60, 106, 152, 54, 85, 170, 64, 63, 197, 60, 11, 85, 101, 67, 16, 63, 69, 5, 101, 218, 85, 94, 41, 64, 107, 233, 85, 60, 152, 40, 13, 188, 3, 196, 107, 0, 64, 67, 110, 16, 172, 212, 85, 11, 86]","[119, 85, 3, 98, 168, 72, 235, 228, 63, 174, 67, 16, 60, 106, 152, 54, 170, 64, 197, 11, 101, 69, 5, 218, 94, 41, 107, 233, 40, 13, 188, 196, 0, 110, 172, 212, 86]","[0, 3, 5, 11, 13, 16, 40, 41, 54, 60, 63, 64, 67, 69, 72, 85, 86, 94, 98, 101, 106, 107, 110, 119, 152, 168, 170, 172, 174, 188, 196, 197, 212, 218, 228, 233, 235]"
578.4616,578.466,578.4912,578.466,2.704710006713867,29.6,"[578.4627666666667, 578.4630333333333, 578.4653, 578.4657, 578.4666666666667, 578.4671333333333, 578.4674, 578.4678, 578.4684333333333, 578.4686333333333, 578.4698333333333, 578.4707, 578.4709, 578.4719, 578.4721333333333, 578.4724333333334, 578.4727333333333, 578.4732, 578.4739, 578.4743333333333, 578.4757333333333, 578.4759333333334, 578.4789666666667, 578.4791, 578.4795, 578.4801666666667, 578.4805666666666, 578.4806666666667, 578.4808, 578.4808, 578.4855333333334, 578.4862666666667, 578.4864333333334, 578.4873333333334, 578.4876, 578.4880333333333, 578.4880333333333, 578.4882, 578.4884666666667, 578.4886, 578.4894333333333, 578.4895, 578.4903333333333]","[52, 14, 69, 67, 174, 66, 16, 132, 5, 150, 60, 92, 63, 64, 43, 0, 233, 67, 16, 119, 173, 52, 14, 0, 172, 85, 64, 16, 11, 152, 67, 64, 153, 233, 16, 65, 60, 64, 63, 107, 153, 55, 212]","[52, 14, 69, 67, 174, 66, 16, 132, 5, 150, 60, 92, 63, 64, 43, 0, 233, 119, 173, 172, 85, 11, 152, 153, 65, 107, 55, 212]","[0, 5, 11, 14, 16, 43, 52, 55, 60, 63, 64, 65, 66, 67, 69, 85, 92, 107, 119, 132, 150, 152, 153, 172, 173, 174, 212, 233]"
3132.5632,3132.5776,3132.586,3132.5776,4.755108833312988,22.8,"[3132.5648, 3132.5658333333336, 3132.566, 3132.5664666666667, 3132.5675666666666, 3132.5697, 3132.5698666666667, 3132.5716, 3132.5716666666667, 3132.5716666666667, 3132.5727, 3132.5727666666667, 3132.5736333333334, 3132.5736666666667, 3132.5738333333334, 3132.5745666666667, 3132.5752333333335, 3132.5772666666667, 3132.5781333333334, 3132.5785666666666, 3132.5799666666667, 3132.58, 3132.5801333333334, 3132.5811, 3132.5812, 3132.582933333333, 3132.5835333333334, 3132.584, 3132.584766666667, 3132.5848666666666, 3132.5856, 3132.5859]","[69, 56, 85, 101, 16, 67, 212, 101, 106, 56, 85, 179, 216, 190, 63, 60, 117, 67, 69, 101, 174, 63, 168, 223, 85, 196, 226, 67, 109, 60, 85, 119]","[69, 56, 85, 101, 16, 67, 212, 106, 179, 216, 190, 63, 60, 117, 174, 168, 223, 196, 226, 109, 119]","[16, 56, 60, 63, 67, 69, 85, 101, 106, 109, 117, 119, 168, 174, 179, 190, 196, 212, 216, 223, 226]"
